__fact_key__,institution,period,publisher,journal_full_title,issn,doi,is_hybrid,country,euro
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Infectious Diseases,1471-2334,10.1186/s12879-022-07513-0,FALSE,DEU,1907.03
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Cardiovascular Disorders,1471-2261,10.1186/s12872-022-02708-4,FALSE,DEU,1960.79
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,npj Regenerative Medicine,2057-3995,10.1038/s41536-022-00229-4,FALSE,DEU,3416.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Insights into Imaging,1869-4101,10.1186/s13244-022-01244-1,FALSE,DEU,1779.56
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Genomics,1471-2164,10.1186/s12864-022-08680-9,FALSE,DEU,1894.48
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Journal of Medical Case Reports,1752-1947,10.1186/s13256-022-03492-7,FALSE,DEU,1116.7
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,npj Parkinson's Disease,2373-8057,10.1038/s41531-022-00350-7,FALSE,DEU,2919.2
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Medicine,1741-7015,10.1186/s12916-022-02435-9,FALSE,DEU,2846.48
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-022-14659-z,FALSE,DEU,2001.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Endocrine Disorders,1472-6823,10.1186/s12902-022-01079-3,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Journal of Neuroinflammation,1742-2094,10.1186/s12974-022-02534-7,FALSE,DEU,2427.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Psychology,2050-7283,10.1186/s40359-022-00869-7,FALSE,DEU,1044.44
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Nursing,1472-6955,10.1186/s12912-022-00949-4,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Surgery,1471-2482,10.1186/s12893-022-01708-7,FALSE,DEU,2059.32
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-022-15469-z,FALSE,DEU,2001.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Intensive Care Medicine Experimental,2197-425X,10.1186/s40635-022-00456-5,FALSE,DEU,1894.48
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Antimicrobial Resistance and Infection Control,2047-2994,10.1186/s13756-022-01135-6,FALSE,DEU,2256.38
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Medicine,1741-7015,10.1186/s12916-022-02560-5,FALSE,DEU,2846.48
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,European Radiology Experimental,2509-9280,10.1186/s41747-022-00297-7,FALSE,DEU,1512.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Cancer,1471-2407,10.1186/s12885-022-09887-5,FALSE,DEU,2038.59
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-022-16527-2,FALSE,DEU,2001.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Cancer,1471-2407,10.1186/s12885-022-09892-8,FALSE,DEU,2038.59
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Virology Journal,1743-422X,10.1186/s12985-022-01854-7,FALSE,DEU,2080.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,European Radiology Experimental,2509-9280,10.1186/s41747-022-00296-8,FALSE,DEU,1512.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Critical Care,1364-8535,10.1186/s13054-022-04101-1,FALSE,DEU,2733.07
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-022-32023-7,FALSE,DEU,5579.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Radiation Oncology,1748-717X,10.1186/s13014-022-02106-2,FALSE,DEU,2157.85
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-022-31999-6,FALSE,DEU,5579.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Arthritis Research & Therapy,1478-6362,10.1186/s13075-022-02874-y,FALSE,DEU,2335.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Communications Biology,2399-3642,10.1038/s42003-022-03690-5,FALSE,DEU,3300.82
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-022-17328-3,FALSE,DEU,2001.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Cardiovascular Disorders,1471-2261,10.1186/s12872-022-02792-6,FALSE,DEU,1960.79
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-022-16818-8,FALSE,DEU,2001.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,BMC Oral Health,1472-6831,10.1186/s12903-022-02374-0,FALSE,DEU,1907.03
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-022-32507-6,FALSE,DEU,5579.37
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2023.1261666,FALSE,DEU,3542.53
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Oncology,2234-943X,10.3389/fonc.2023.1224347,FALSE,DEU,1948.4
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,10.3389/fnins.2023.1255209,FALSE,DEU,2218.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2023.1189970,FALSE,DEU,3542.53
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Tsinghua University Press,Food Science and Human Wellness,2097-0765,10.26599/fshw.2022.9250111,FALSE,DEU,1249.5
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm11195629,FALSE,DEU,2537.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,IMR Press,Reviews in Cardiovascular Medicine,1530-6550,10.31083/j.rcm2404098,FALSE,DEU,1555.66
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Oncology,2234-943X,10.3389/fonc.2023.1171794,FALSE,DEU,1346.13
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2022.1023206,FALSE,DEU,3223.71
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2022,Frontiers Media SA,Frontiers in Aging Neuroscience,1663-4365,10.3389/fnagi.2022.1076393,FALSE,DEU,3223.71
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Informa UK Limited,European Journal of General Practice,1381-4788,10.1080/13814788.2023.2190094,FALSE,DEU,1624.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm12020630,FALSE,DEU,2059.31
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Environmental Research and Public Health,1660-4601,10.3390/ijerph20064927,FALSE,DEU,1996.78
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2023.1258303,FALSE,DEU,3542.53
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms24010711,FALSE,DEU,2336.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Cellular Neuroscience,1662-5102,10.3389/fncel.2023.1077204,FALSE,DEU,3550.4
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2023.1056525,FALSE,DEU,3581.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Endocrinology,1664-2392,10.3389/fendo.2023.1112892,FALSE,DEU,2243.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Neurology,1664-2295,10.3389/fneur.2023.1124886,FALSE,DEU,2243.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Psychiatry,1664-0640,10.3389/fpsyt.2023.1086468,FALSE,DEU,3586.24
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm11247420,FALSE,DEU,2126.6
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms24032160,FALSE,DEU,1909.85
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms24021179,FALSE,DEU,2369.55
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,10.3389/fnins.2023.1105233,FALSE,DEU,2243.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2023.1101087,FALSE,DEU,2243.54
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Immunology,1664-3224,10.3389/fimmu.2023.1114368,FALSE,DEU,3624.85
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Molecular Sciences,1422-0067,10.3390/ijms24032399,FALSE,DEU,1499.89
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,International Journal of Environmental Research and Public Health,1660-4601,10.3390/ijerph20032167,FALSE,DEU,2699.8
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,MDPI AG,Journal of Clinical Medicine,2077-0383,10.3390/jcm12030937,FALSE,DEU,1953.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Oncology,2234-943X,10.3389/fonc.2023.1073793,FALSE,DEU,1059.05
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,10.3389/fcvm.2023.1038337,FALSE,DEU,3581.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,10.3389/fcvm.2023.1071643,FALSE,DEU,3581.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Public Library of Science (PLoS),PLOS Neglected Tropical Diseases,1935-2735,10.1371/journal.pntd.0009787,FALSE,DEU,2499.04
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,10.3389/fcvm.2023.1070450,FALSE,DEU,3512.29
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Child and Adolescent Psychiatry and Mental Health,1753-2000,10.1186/s13034-022-00552-0,FALSE,DEU,2059.32
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,npj Parkinson's Disease,2373-8057,10.1038/s41531-022-00443-3,FALSE,DEU,2919.19
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Communications Biology,2399-3642,10.1038/s42003-023-04410-3,FALSE,DEU,3416.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-27792-0,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Psychiatry,1471-244X,10.1186/s12888-023-04537-x,FALSE,DEU,2100.43
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Insights into Imaging,1869-4101,10.1186/s13244-022-01362-w,FALSE,DEU,1779.55
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Conflict and Health,1752-1505,10.1186/s13031-023-00499-9,FALSE,DEU,2131.4
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of NeuroEngineering and Rehabilitation,1743-0003,10.1186/s12984-023-01137-4,FALSE,DEU,2417.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Medical Education,1472-6920,10.1186/s12909-023-04041-6,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Clinical Epigenetics,1868-7083,10.1186/s13148-023-01434-8,FALSE,DEU,2539.32
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Public Health,1471-2458,10.1186/s12889-023-15127-7,FALSE,DEU,2290.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-28975-5,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Medical Research Methodology,1471-2288,10.1186/s12874-023-01855-2,FALSE,DEU,2153.21
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Translational Psychiatry,2158-3188,10.1038/s41398-023-02339-z,FALSE,DEU,4037.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-29028-7,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-29204-9,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-023-36333-2,FALSE,DEU,5774.64
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Neuroinflammation,1742-2094,10.1186/s12974-023-02711-2,FALSE,DEU,2512.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Communications Medicine,2730-664X,10.1038/s43856-023-00250-8,FALSE,DEU,3313.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Insights into Imaging,1869-4101,10.1186/s13244-023-01382-0,FALSE,DEU,1841.83
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-29545-5,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-29632-7,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Infectious Diseases,1471-2334,10.1186/s12879-023-08064-8,FALSE,DEU,1973.78
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,The Journal of Headache and Pain,1129-2377,10.1186/s10194-023-01552-x,FALSE,DEU,2417.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Translational Psychiatry,2158-3188,10.1038/s41398-023-02362-0,FALSE,DEU,4037.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Borderline Personality Disorder and Emotion Dysregulation,2051-6673,10.1186/s40479-023-00215-2,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Pediatrics,1471-2431,10.1186/s12887-023-03921-6,FALSE,DEU,2029.4
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Medical Case Reports,1752-1947,10.1186/s13256-023-03809-0,FALSE,DEU,1155.76
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-30633-9,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-30756-z,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Orphanet Journal of Rare Diseases,1750-1172,10.1186/s13023-023-02651-3,FALSE,DEU,2138.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Borderline Personality Disorder and Emotion Dysregulation,2051-6673,10.1186/s40479-023-00216-1,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Intensive Care Medicine Experimental,2197-425X,10.1186/s40635-023-00506-6,FALSE,DEU,1894.48
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,EJNMMI Research,2191-219X,10.1186/s13550-023-00973-8,FALSE,DEU,2256.38
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Communications Biology,2399-3642,10.1038/s42003-023-04652-1,FALSE,DEU,3416.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Medical Education,1472-6920,10.1186/s12909-023-04172-w,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Orthopaedic Surgery and Research,1749-799X,10.1186/s13018-023-03738-0,FALSE,DEU,2029.4
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,npj Microgravity,2373-8065,10.1038/s41526-023-00273-4,FALSE,DEU,3189.97
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Medical Education,1472-6920,10.1186/s12909-023-04213-4,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-33013-5,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Health Services Research,1472-6963,10.1186/s12913-023-09392-w,FALSE,DEU,2153.21
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Genome Biology,1474-760X,10.1186/s13059-023-02928-7,FALSE,DEU,4029.96
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Intensive Care,2052-0492,10.1186/s40560-023-00664-5,FALSE,DEU,1825.45
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Alzheimer's Research & Therapy,1758-9193,10.1186/s13195-023-01225-6,FALSE,DEU,2712.62
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Public Health,1471-2458,10.1186/s12889-023-15704-w,FALSE,DEU,2290.42
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Virology Journal,1743-422X,10.1186/s12985-023-02047-6,FALSE,DEU,2153.21
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Psychiatry,1471-244X,10.1186/s12888-023-04818-5,FALSE,DEU,2100.43
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Orphanet Journal of Rare Diseases,1750-1172,10.1186/s13023-023-02716-3,FALSE,DEU,2138.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Molecular Cytogenetics,1755-8166,10.1186/s13039-023-00637-1,FALSE,DEU,2335.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Antimicrobial Resistance and Infection Control,2047-2994,10.1186/s13756-023-01251-x,FALSE,DEU,2335.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Antimicrobial Resistance and Infection Control,2047-2994,10.1186/s13756-023-01253-9,FALSE,DEU,2335.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Medical Ethics,1472-6939,10.1186/s12910-023-00913-0,FALSE,DEU,1361.59
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-023-38626-y,FALSE,DEU,5774.64
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,European Radiology Experimental,2509-9280,10.1186/s41747-023-00348-7,FALSE,DEU,1565.56
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-023-38780-3,FALSE,DEU,5774.64
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Psychology,2050-7283,10.1186/s40359-023-01209-z,FALSE,DEU,1080.98
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,EJNMMI Radiopharmacy and Chemistry,2365-421X,10.1186/s41181-023-00196-1,FALSE,DEU,1298.25
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-35816-y,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-35941-8,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-36063-x,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Cancer,1471-2407,10.1186/s12885-023-11013-y,FALSE,DEU,2109.93
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Antimicrobial Resistance and Infection Control,2047-2994,10.1186/s13756-023-01260-w,FALSE,DEU,2335.35
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Arthritis Research & Therapy,1478-6362,10.1186/s13075-023-03083-x,FALSE,DEU,2417.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Emergency Medicine,1471-227X,10.1186/s12873-023-00838-2,FALSE,DEU,1562.12
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Orphanet Journal of Rare Diseases,1750-1172,10.1186/s13023-023-02768-5,FALSE,DEU,2138.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Cardiothoracic Surgery,1749-8090,10.1186/s13019-023-02285-3,FALSE,DEU,1960.79
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Nature Communications,2041-1723,10.1038/s41467-023-38747-4,FALSE,DEU,5774.64
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Medical Case Reports,1752-1947,10.1186/s13256-023-04021-w,FALSE,DEU,1155.76
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-36924-5,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-37083-3,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Journal of Medical Case Reports,1752-1947,10.1186/s13256-023-04024-7,FALSE,DEU,1155.76
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Health Services Research,1472-6963,10.1186/s12913-023-09688-x,FALSE,DEU,2153.21
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-37208-8,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Trials,1745-6215,10.1186/s13063-023-07462-2,FALSE,DEU,1862.25
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,European Radiology Experimental,2509-9280,10.1186/s41747-023-00362-9,FALSE,DEU,1565.56
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Scientific Reports,2045-2322,10.1038/s41598-023-37979-0,FALSE,DEU,2071.41
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Elsevier BV,Journal of Cardiovascular Magnetic Resonance,1097-6647,10.1186/s12968-023-00950-z,FALSE,DEU,2138.14
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,The Journal of Headache and Pain,1129-2377,10.1186/s10194-023-01624-y,FALSE,DEU,2417.08
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,Trials,1745-6215,10.1186/s13063-023-07472-0,FALSE,DEU,1862.25
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2023,Springer Nature,BMC Health Services Research,1472-6963,10.1186/s12913-023-09724-w,FALSE,DEU,2153.21
